"results__name","results__domain","results__fullDomain","results__logo","results__links__pricing","results__links__privacyPolicy","results__links__tos","results__links__security","results__links__gdpr","pagination__pageCount","pagination__rangeStart","pagination__rangeEnd","pagination__page","pagination__totalItems","pagination__itemsPerPage","total"
"Jampp","jampp.com","https://jampp.com","https://logo.clearbit.com/jampp.com?size=36","https://jampp.com/case-studies/deliveroo/","https://jampp.com/privacy-policy/","","","","","","","","","",""
"TTS Media","tts-media.com","https://tts-media.com","https://logo.clearbit.com/tts-media.com?size=36","http://www.tts-media.com/advertising-sales-jobs/digital-sales-executive-nyc.html","","","","","","","","","","",""
"Acorns","acorns.com","https://acorns.com","https://logo.clearbit.com/acorns.com?size=36","https://www.acorns.com/pricing/","https://www.acorns.com/privacy/","https://www.acorns.com/terms/","https://www.acorns.com/security/","","","","","","","",""
"Domo","domo.com","https://domo.com","https://logo.clearbit.com/domo.com?size=36","https://www.domo.com/pricing","https://www.domo.com/company/privacy-policy","https://www.domo.com/company/ps-terms-and-conditions","https://www.domo.com/trust","","","","","","","",""
"Sentic Technologies Inc","sentictechnologies.com","https://sentictechnologies.com","https://logo.clearbit.com/sentictechnologies.com?size=36","http://sentictechnologies.com/digital-marketing-done-better/flex-bid/","","http://sentictechnologies.com/contact-us-demo-request/","","","","","","","","",""
"PebblePost","pebblepost.com","https://pebblepost.com","https://logo.clearbit.com/pebblepost.com?size=36","","https://pebblepost.com/documents/privacy-policy","https://pebblepost.com/documents/terms","https://pebblepost.com/documents/security","https://blog.pebblepost.com/techbytes-with-adam-solomon-chief-product-officer-pebblepost","","","","","","",""
"Ibotta","ibotta.com","https://ibotta.com","https://logo.clearbit.com/ibotta.com?size=36","https://ibotta.com/ibottalytics","https://ibotta.com/docs/privacy","https://ibotta.com/docs/terms/10","https://blog.ibotta.com/tag/security/","","","","","","","",""
"Cargomatic","cargomatic.com","https://cargomatic.com","https://logo.clearbit.com/cargomatic.com?size=36","https://www.cargomatic.com/ftl-shipping/","https://www.cargomatic.com/privacy-policy/","https://www.cargomatic.com/terms-of-service/","","","","","","","","",""
"Flexport","flexport.com","https://flexport.com","https://logo.clearbit.com/flexport.com?size=36","https://www.flexport.com/help/106-flexport-app-quotes-pricing-invoicing","https://www.flexport.com/privacy","https://www.flexport.com/terms-and-conditions","https://www.flexport.com/help/282-freight-data-security-faqs","","45","1076","1100","44","1124","25","1124"
"Betterment","betterment.com","https://betterment.com","https://logo.clearbit.com/betterment.com?size=36","https://www.betterment.com/pricing/","https://www.betterment.com/security/privacypolicy/","https://www.betterment.com/legal/","https://www.betterment.com/security/","","","","","","","",""
"ReactiveOps","reactiveops.com","https://reactiveops.com","https://logo.clearbit.com/reactiveops.com?size=36","https://www.reactiveops.com/devops-as-a-service/","https://www.reactiveops.com/privacy/","https://www.reactiveops.com/the-kubernetes-experts/","","","","","","","","",""
"Liftoff","liftoff.io","https://liftoff.io","https://logo.clearbit.com/liftoff.io?size=36","https://liftoff.io/product/","https://liftoff.io/privacy-policy/","https://liftoff.io/terms-of-service/","https://liftoff.io/blog/liftoff-recognized-top-20-secure-mobile-ad-networks-list/","https://liftoff.io/blog/getting-serious-with-gdpr/","","","","","","",""
"Resonate Networks","resonate.com","https://resonate.com","https://logo.clearbit.com/resonate.com?size=36","","http://www.resonate.com/privacy-policy","www.resonate.com/terms-of-use","","","","","","","","",""
"EverFi","everfi.com","https://everfi.com","https://logo.clearbit.com/everfi.com?size=36","https://everfi.com/store-2/products/","https://everfi.com/privacy/","https://everfi.com/terms/","https://everfi.com/data-security-hr-initiative/","https://everfi.com/four-data-security-essentials/","","","","","","",""
"Popular Pays","popularpays.com","https://popularpays.com","https://logo.clearbit.com/popularpays.com?size=36","https://blog.popularpays.com/whats-new-for-creators-portfolios-and-pricing-621bb473876b","https://www.popularpays.com/privacy/","https://www.popularpays.com/terms/","","","","","","","","",""
"TheSkimm","theskimm.com","https://theskimm.com","https://logo.clearbit.com/theskimm.com?size=36","https://www.theskimm.com/skimm-guides/tom-price-pay-back-gov","https://theskimm.com/privacy","https://theskimm.com/tos","https://www.theskimm.com/skimm-guides/flying-security-rules","","","","","","","",""
"4C Insights","4cinsights.com","https://4cinsights.com","https://logo.clearbit.com/4cinsights.com?size=36","","http://www.4cinsights.com/privacy-policy/","http://info.4cinsights.com/e/126731/2017-05-18/2m6xsz/77735515","","http://www.4cinsights.com/2017/11/22/social-2021-thankful-growth-partnership/","","","","","","",""
"Quantcast","quantcast.com","https://quantcast.com","https://logo.clearbit.com/quantcast.com?size=36","https://www.quantcast.com/price.com","https://www.quantcast.com/privacy/","https://www.quantcast.com/terms/","","https://www.quantcast.com/gdpr/","","","","","","",""
"Transfix","transfix.io","https://transfix.io","https://logo.clearbit.com/transfix.io?size=36","http://test.transfix.io/bodybuilding","https://transfix.io/privacy-policy/","https://transfix.io/terms-of-service/","","","","","","","","",""
"Foursquare","foursquare.com","https://foursquare.com","https://logo.clearbit.com/foursquare.com?size=36","https://foursquare.com/john_price","https://foursquare.com/legal/privacy","https://foursquare.com/legal/terms","https://foursquare.com/about/security","https://foursquare.com/v/gdpr-compliance-management-solutions/5ab389bdf62f2b4da54a812f","","","","","","",""
"Branch","branch.io","https://branch.io","https://logo.clearbit.com/branch.io?size=36","https://branch.io/pricing/","https://branch.io/policies/#privacy","https://branch.io/policies/#terms-and-conditions","https://branch.io/security/","https://branch.io/gdpr/","","","","","","",""
"Codility","codility.com","https://codility.com","https://logo.clearbit.com/codility.com?size=36","https://www.codility.com/pricing/","https://app.codility.com/privacy-policy/","https://app.codility.com/terms-of-service-for-companies/","https://www.codility.com/terms-of-service-for-companies/","http://support.codility.com/secruity/gdpr-readiness","","","","","","",""
"Civis Analytics","civisanalytics.com","https://civisanalytics.com","https://logo.clearbit.com/civisanalytics.com?size=36","","https://new.civisanalytics.com/privacy.html","https://new.civisanalytics.com/terms.html","https://www.civisanalytics.com/security/","","","","","","","",""
"TrademarkNow","trademarknow.com","https://trademarknow.com","https://logo.clearbit.com/trademarknow.com?size=36","https://www.trademarknow.com/products","https://www.trademarknow.com/legal/privacy","https://www.trademarknow.com/legal/terms-and-conditions","","","","","","","","",""
"Movable Ink","movableink.com","https://movableink.com","https://logo.clearbit.com/movableink.com?size=36","https://movableink.com/blog/tag/live-pricing/","https://movableink.com/legal/privacy","https://movableink.com/legal/tos","https://movableink.com/legal/security","https://movableink.com/blog/tag/gdpr/","","","","","","",""
"WorkFront","workfront.com","https://workfront.com","https://logo.clearbit.com/workfront.com?size=36","https://www.workfront.com/pricing/","https://www.workfront.com/privacy-policy/","https://www.workfront.com/terms-of-service/","https://www.workfront.com/security/","","","","","","","",""
"Cinematique","cinematique.com","https://cinematique.com","https://logo.clearbit.com/cinematique.com?size=36","","https://cinematique.com/privacy","https://cinematique.com/terms","","","","","","","","",""
"Apruve","apruve.com","https://apruve.com","https://logo.clearbit.com/apruve.com?size=36","https://apruve.com/pricing/","https://apruve.com/privacy-policy/","https://apruve.com/terms-and-conditions/","https://apruve.com/security-sales-and-solutions-inc/","","","","","","","",""
"Flashstock","flashstock.com","https://flashstock.com","https://logo.clearbit.com/flashstock.com?size=36","","http://custom.shutterstock.com/privacy-policy","http://custom.shutterstock.com/terms-of-use","","","","","","","","",""
"Spark Hire","sparkhire.com","https://sparkhire.com","https://logo.clearbit.com/sparkhire.com?size=36","https://www.sparkhire.com/pricing","https://www.sparkhire.com/privacy","https://www.sparkhire.com/terms","","","","","","","","",""
"Outlier AI","outlier.ai","https://outlier.ai","https://logo.clearbit.com/outlier.ai?size=36","https://outlier.ai/2017/07/31/pricing-strategy/","","","","https://outlier.ai/datadrivendaily/","","","","","","",""
"Twenty20","twenty20.com","https://twenty20.com","https://logo.clearbit.com/twenty20.com?size=36","https://www.twenty20.com/pricing/yearly","https://www.twenty20.com/legal/privacy?t20p=home","https://www.twenty20.com/legal/terms?t20p=home","https://www.twenty20.com/search/security","","","","","","","",""
"Sygic","sygic.com","https://sygic.com","https://logo.clearbit.com/sygic.com?size=36","https://eshop.sygic.com/en/","https://www.sygic.com/company/privacy-policy","https://www.sygic.com/company/terms-of-use","","https://exponea.com/opportunity/infosec-gdpr-compliance-manager/","","","","","","",""
"3dbinpacking","3dbinpacking.com","https://3dbinpacking.com","https://logo.clearbit.com/3dbinpacking.com?size=36","https://www.3dbinpacking.com/en/pricing","https://www.3dbinpacking.com/en/privacy-policy","https://www.3dbinpacking.com/en/sla","https://www.3dbinpacking.com/en/regulations","","45","1101","1124","45","1124","25","1124"
"Treasurysoftware","treasurysoftware.com","https://treasurysoftware.com","https://logo.clearbit.com/treasurysoftware.com?size=36","http://treasurysoftware.com/pricing/index.aspx","http://treasurysoftware.com/Corporate/Privacy-Policy.aspx","http://treasurysoftware.com/Support/user-manuals.aspx","http://www.treasurysoftware.com/Help7ACH/security___login_record.html","","","","","","","",""
"Mlab","mlab.com","https://mlab.com","https://logo.clearbit.com/mlab.com?size=36","https://mlab.com/plans/pricing/","https://mlab.com/company/legal/privacy/","https://mlab.com/company/legal/tos/","http://docs.mlab.com/security/","http://docs.mlab.com/eu-data-protection/","","","","","","",""
"Found","found.ly","https://found.ly","https://logo.clearbit.com/found.ly?size=36","https://www.found.ly/email-finder/","https://www.found.ly/privacy/","https://www.found.ly/terms/","","","","","","","","",""
"Mycompanyworks","mycompanyworks.com","https://mycompanyworks.com","https://logo.clearbit.com/mycompanyworks.com?size=36","https://secure.mycompanyworks.com/order/#/?type=corp&state=Louisiana","https://www.mycompanyworks.com/privacy.htm","https://www.mycompanyworks.com/legal.htm","https://secure.mycompanyworks.com/","","","","","","","",""
"Flixel Photos","flixel.com","https://flixel.com","https://logo.clearbit.com/flixel.com?size=36","http://support.flixel.com/products-overview-and-pricing/purchasing/products-and-pricing","https://flixel.com/privacy/","https://flixel.com/terms/","","","","","","","","",""
"I Done This","idonethis.com","https://idonethis.com","https://logo.clearbit.com/idonethis.com?size=36","https://idonethis.com/pricing","https://idonethis.com/privacy","https://idonethis.com/terms","https://idonethis.com/security","","","","","","","",""
"Speedlancer","speedlancer.com","https://speedlancer.com","https://logo.clearbit.com/speedlancer.com?size=36","","https://blog.speedlancer.com/privacy/","https://blog.speedlancer.com/terms/","","","","","","","","",""
"Attentivemobile","attentivemobile.com","https://attentivemobile.com","https://logo.clearbit.com/attentivemobile.com?size=36","https://attentivemobile.com/product/","https://attentivemobile.com/privacy/","https://attentivemobile.com/terms/","","","","","","","","",""
"Keymetrics","keymetrics.io","https://keymetrics.io","https://logo.clearbit.com/keymetrics.io?size=36","https://keymetrics.io/pricing/","https://keymetrics.io/privacy-policy/","https://keymetrics.io/terms/","http://docs.keymetrics.io/docs/usage/security/","","","","","","","",""
"EasyPost","easypost.com","https://easypost.com","https://logo.clearbit.com/easypost.com?size=36","https://www.easypost.com/pricing.html","https://www.easypost.com/privacy.html","https://www.easypost.com/privacy.html","https://www.easypost.com/support.html","https://easypost.club/blog/tech/facebook-has-a-giant-europe-sized-legal-problem/","","","","","","",""
"Cloudpipes","cloudpipes.com","https://cloudpipes.com","https://logo.clearbit.com/cloudpipes.com?size=36","https://www.cloudpipes.com/pricing","https://www.cloudpipes.com/legal/privacy","https://www.cloudpipes.com/legal/terms","https://www.cloudpipes.com/legal/security","https://blog.cloudpipes.com/10-reasons-to-pay-more-attention-to-the-ucaas-market-in-2018/","","","","","","",""
"HoneyBook Inc.","honeybook.com","https://honeybook.com","https://logo.clearbit.com/honeybook.com?size=36","https://www.honeybook.com/#pricing","https://www.honeybook.com/tos#fndtn-pr_tab","https://www.honeybook.com/tos#fndtn-tos_tab","","","","","","","","",""
"Fin","fin.com","https://fin.com","https://logo.clearbit.com/fin.com?size=36","https://www.fin.com/pricing","https://www.fin.com/privacy","https://www.fin.com/privacy/users"," ","https://b-hive.eu/news-full/2018/3/23/fin-tonic-gdpr-is-the-financial-services-industry-ready","","","","","","",""
"RocketReach.Co","rocketreach.co","https://rocketreach.co","https://logo.clearbit.com/rocketreach.co?size=36","https://rocketreach.co/pricing","https://rocketreach.co/privacy","https://rocketreach.co/terms","https://rocketreach.co/NTT-Com-Security-email-format_7315","","","","","","","",""
